Gene stable ID	Gene stable ID version	NCBI gene (formerly Entrezgene) ID	HGNC symbol
ENSG00000165071	ENSG00000165071.15	137835	TMEM71
ENSG00000189091	ENSG00000189091.13	23450	SF3B3
ENSG00000064692	ENSG00000064692.20	9627	SNCAIP
ENSG00000197081	ENSG00000197081.16	3482	IGF2R
ENSG00000158050	ENSG00000158050.5	1844	DUSP2
ENSG00000145191	ENSG00000145191.15	8893	EIF2B5
ENSG00000115091	ENSG00000115091.12	10096	ACTR3
ENSG00000168615	ENSG00000168615.13	8754	ADAM9
ENSG00000105854	ENSG00000105854.13	5445	PON2
ENSG00000163644	ENSG00000163644.15	152926	PPM1K
ENSG00000175003	ENSG00000175003.15	6580	SLC22A1
ENSG00000078114	ENSG00000078114.19	10529	NEBL
ENSG00000142039	ENSG00000142039.4	90324	CCDC97
ENSG00000172260	ENSG00000172260.15	257194	NEGR1
ENSG00000255730	ENSG00000255730.5		
ENSG00000101400	ENSG00000101400.6	6640	SNTA1
ENSG00000139133	ENSG00000139133.7	84920	ALG10
ENSG00000088205	ENSG00000088205.13	8886	DDX18
ENSG00000142046	ENSG00000142046.15	641649	TMEM91
ENSG00000117480	ENSG00000117480.16	2166	FAAH
ENSG00000185942	ENSG00000185942.13	286183	NKAIN3
ENSG00000186190	ENSG00000186190.8	359710	BPIFB3
ENSG00000105339	ENSG00000105339.11	22898	DENND3
ENSG00000052795	ENSG00000052795.13	57600	FNIP2
ENSG00000049130	ENSG00000049130.16	4254	KITLG
ENSG00000112561	ENSG00000112561.19	7942	TFEB
ENSG00000088305	ENSG00000088305.19	1789	DNMT3B
ENSG00000090861	ENSG00000090861.17	16	AARS1
ENSG00000115593	ENSG00000115593.15	150572	SMYD1
ENSG00000137944	ENSG00000137944.18	56267	KYAT3
ENSG00000164128	ENSG00000164128.7	4886	NPY1R
ENSG00000123810	ENSG00000123810.9	80776	B9D2
ENSG00000150760	ENSG00000150760.13	1793	DOCK1
ENSG00000248098	ENSG00000248098.12	593	BCKDHA
ENSG00000198498	ENSG00000198498.10	55319	TMA16
ENSG00000139218	ENSG00000139218.18	9169	SCAF11
ENSG00000250741	ENSG00000250741.6	100526794	NT5C1B-RDH14
ENSG00000182183	ENSG00000182183.15	348378	SHISAL2A
ENSG00000134940	ENSG00000134940.14	56	ACRV1
ENSG00000144227	ENSG00000144227.5	11249	NXPH2
ENSG00000271949	ENSG00000271949.1		
ENSG00000240857	ENSG00000240857.2	57665	RDH14
ENSG00000067334	ENSG00000067334.14	30836	DNTTIP2
ENSG00000204978	ENSG00000204978.3	100170765	ERICH4
ENSG00000105366	ENSG00000105366.15	27181	SIGLEC8
ENSG00000051382	ENSG00000051382.9	5291	PIK3CB
ENSG00000203499	ENSG00000203499.12	642574	IQANK1
ENSG00000163110	ENSG00000163110.15	10611	PDLIM5
ENSG00000177570	ENSG00000177570.15	401474	SAMD12
ENSG00000163064	ENSG00000163064.7	2019	EN1
ENSG00000153976	ENSG00000153976.3	9955	HS3ST3A1
ENSG00000175344	ENSG00000175344.19	1139	CHRNA7
ENSG00000153237	ENSG00000153237.18	130940	CCDC148
ENSG00000110013	ENSG00000110013.13	54414	SIAE
ENSG00000254521	ENSG00000254521.7	89858	SIGLEC12
ENSG00000160539	ENSG00000160539.6	84814	PLPP7
ENSG00000006695	ENSG00000006695.12	1352	COX10
ENSG00000142949	ENSG00000142949.17	5792	PTPRF
ENSG00000113073	ENSG00000113073.15	83697	SLC4A9
ENSG00000139154	ENSG00000139154.16	121536	AEBP2
ENSG00000104635	ENSG00000104635.15	23516	SLC39A14
ENSG00000157693	ENSG00000157693.15	203197	TMEM268
ENSG00000230054	ENSG00000230054.3	105376230	TEX53
ENSG00000105492	ENSG00000105492.16	946	SIGLEC6
ENSG00000230601	ENSG00000230601.7	100505478	TEX48
ENSG00000127990	ENSG00000127990.19	8910	SGCE
ENSG00000181634	ENSG00000181634.8	9966	TNFSF15
ENSG00000188649	ENSG00000188649.15	387707	CC2D2B
ENSG00000136888	ENSG00000136888.8	9550	ATP6V1G1
ENSG00000095261	ENSG00000095261.14	5711	PSMD5
ENSG00000223510	ENSG00000223510.7	146822	CDRT15
ENSG00000109943	ENSG00000109943.9	56253	CRTAM
ENSG00000125430	ENSG00000125430.9	9953	HS3ST3B1
ENSG00000186132	ENSG00000186132.15	130355	C2orf76
ENSG00000100478	ENSG00000100478.16	11154	AP4S1
ENSG00000112539	ENSG00000112539.15	168090	C6orf118
ENSG00000119403	ENSG00000119403.15	26147	PHF19
ENSG00000161542	ENSG00000161542.17	5635	PRPSAP1
ENSG00000158806	ENSG00000158806.14	10361	NPM2
ENSG00000204386	ENSG00000204386.12	4758	NEU1
ENSG00000197748	ENSG00000197748.13	80217	CFAP43
ENSG00000136040	ENSG00000136040.9	10154	PLXNC1
ENSG00000109971	ENSG00000109971.14	3312	HSPA8
ENSG00000105497	ENSG00000105497.8	7728	ZNF175
ENSG00000144736	ENSG00000144736.14	55164	SHQ1
ENSG00000116096	ENSG00000116096.6	6697	SPR
ENSG00000105509	ENSG00000105509.11	3036	HAS1
ENSG00000288646	ENSG00000288646.1		
ENSG00000185070	ENSG00000185070.12	23768	FLRT2
ENSG00000185070	ENSG00000185070.12	124907389	FLRT2
ENSG00000091436	ENSG00000091436.17	51776	MAP3K20
ENSG00000100994	ENSG00000100994.12	5834	PYGB
ENSG00000135316	ENSG00000135316.19	10492	SYNCRIP
ENSG00000171049	ENSG00000171049.9	2358	FPR2
ENSG00000198471	ENSG00000198471.1	344892	RTP2
ENSG00000090060	ENSG00000090060.19	10914	PAPOLA
ENSG00000187474	ENSG00000187474.5	2359	FPR3
ENSG00000171206	ENSG00000171206.15	81603	TRIM8
ENSG00000176170	ENSG00000176170.14	8877	SPHK1
ENSG00000104967	ENSG00000104967.8	4858	NOVA2
ENSG00000158815	ENSG00000158815.11	8822	FGF17
ENSG00000161217	ENSG00000161217.12	5130	PCYT1A
ENSG00000096996	ENSG00000096996.16	3594	IL12RB1
ENSG00000158863	ENSG00000158863.22	64760	FHIP2B
ENSG00000131503	ENSG00000131503.21	54882	ANKHD1
ENSG00000119401	ENSG00000119401.11	22954	TRIM32
ENSG00000100997	ENSG00000100997.20	26090	ABHD12
ENSG00000111046	ENSG00000111046.4	4618	MYF6
ENSG00000147869	ENSG00000147869.5	9350	CER1
ENSG00000120832	ENSG00000120832.10	80298	MTERF2
ENSG00000175931	ENSG00000175931.13	63893	UBE2O
ENSG00000187908	ENSG00000187908.20	1755	DMBT1
ENSG00000111142	ENSG00000111142.14	10988	METAP2
ENSG00000107341	ENSG00000107341.5	54926	UBE2R2
ENSG00000275074	ENSG00000275074.2	79873	NUDT18
ENSG00000268173	ENSG00000268173.3		
ENSG00000198876	ENSG00000198876.13	25853	DCAF12
ENSG00000161544	ENSG00000161544.10	114757	CYGB
ENSG00000136720	ENSG00000136720.7	9394	HS6ST1
ENSG00000168453	ENSG00000168453.16	55806	HR
ENSG00000105647	ENSG00000105647.19	5296	PIK3R2
ENSG00000226479	ENSG00000226479.4	79134	TMEM185B
ENSG00000214140	ENSG00000214140.11	768206	PRCD
ENSG00000135047	ENSG00000135047.16	1514	CTSL
ENSG00000116133	ENSG00000116133.13	1718	DHCR24
ENSG00000186001	ENSG00000186001.14	84859	LRCH3
ENSG00000216490	ENSG00000216490.4	10437	IFI30
ENSG00000068781	ENSG00000068781.21	286749	STON1-GTF2A1L
ENSG00000284526	ENSG00000284526.1	122455342	
ENSG00000070731	ENSG00000070731.11	10610	ST6GALNAC2
ENSG00000261717	ENSG00000261717.5		
ENSG00000101004	ENSG00000101004.15	22981	NINL
ENSG00000166822	ENSG00000166822.13	124491	TMEM170A
ENSG00000164946	ENSG00000164946.20	158326	FREM1
ENSG00000254858	ENSG00000254858.10	84769	MPV17L2
ENSG00000183196	ENSG00000183196.10	4166	CHST6
ENSG00000043039	ENSG00000043039.7	8538	BARX2
ENSG00000258289	ENSG00000258289.10	91612	CHURC1
ENSG00000105649	ENSG00000105649.10	5864	RAB3A
ENSG00000260092	ENSG00000260092.1		
ENSG00000101440	ENSG00000101440.10	434	ASIP
ENSG00000070526	ENSG00000070526.15	55808	ST6GALNAC1
ENSG00000034713	ENSG00000034713.8	11345	GABARAPL2
ENSG00000170627	ENSG00000170627.11	121355	GTSF1
ENSG00000101444	ENSG00000101444.13	191	AHCY
ENSG00000168476	ENSG00000168476.12	80346	REEP4
ENSG00000285188	ENSG00000285188.1	5143	
ENSG00000166250	ENSG00000166250.12	79827	CLMP
ENSG00000121207	ENSG00000121207.12	9227	LRAT
ENSG00000166848	ENSG00000166848.7	54386	TERF2IP
ENSG00000284797	ENSG00000284797.1	729966	
ENSG00000092208	ENSG00000092208.19	8487	GEMIN2
ENSG00000130522	ENSG00000130522.6	3727	JUND
ENSG00000282757	ENSG00000282757.4	100033411	DUXB
ENSG00000283755	ENSG00000283755.2	105371346	CPHXL
ENSG00000130520	ENSG00000130520.11	25804	LSM4
ENSG00000171566	ENSG00000171566.12	5356	PLRG1
ENSG00000148334	ENSG00000148334.16	80142	PTGES2
ENSG00000149557	ENSG00000149557.14	9638	FEZ1
ENSG00000149557	ENSG00000149557.14	105369550	FEZ1
ENSG00000101460	ENSG00000101460.13	84557	MAP1LC3A
ENSG00000087258	ENSG00000087258.16	2775	GNAO1
ENSG00000171502	ENSG00000171502.15	255631	COL24A1
ENSG00000198142	ENSG00000198142.5	65124	SOWAHC
ENSG00000130517	ENSG00000130517.14	54858	PGPEP1
ENSG00000071051	ENSG00000071051.14	8440	NCK2
ENSG00000204592	ENSG00000204592.9	3133	HLA-E
ENSG00000061987	ENSG00000061987.16	23041	MON2
ENSG00000267168	ENSG00000267168.1		
ENSG00000161547	ENSG00000161547.17	6427	SRSF2
ENSG00000134153	ENSG00000134153.10	56851	EMC7
ENSG00000254996	ENSG00000254996.5	404734	ANKHD1-EIF4EBP3
ENSG00000101464	ENSG00000101464.11	128869	PIGU
ENSG00000175489	ENSG00000175489.10	126364	LRRC25
ENSG00000130511	ENSG00000130511.16	170463	SSBP4
ENSG00000182405	ENSG00000182405.6	161779	PGBD4
ENSG00000134152	ENSG00000134152.11	79768	KATNBL1
ENSG00000205683	ENSG00000205683.12	8110	DPF3
ENSG00000157856	ENSG00000157856.12	92749	DRC1
ENSG00000129667	ENSG00000129667.13	79651	RHBDF2
ENSG00000289720	ENSG00000289720.1	83737	
ENSG00000204576	ENSG00000204576.12	80742	PRR3
ENSG00000125971	ENSG00000125971.18	83658	DYNLRB1
ENSG00000164118	ENSG00000164118.13	80817	CEP44
ENSG00000168481	ENSG00000168481.9	203190	LGI3
ENSG00000078747	ENSG00000078747.17	83737	ITCH
ENSG00000091664	ENSG00000091664.9	57084	SLC17A6
ENSG00000174013	ENSG00000174013.8	200933	FBXO45
ENSG00000204569	ENSG00000204569.10	5514	PPP1R10
ENSG00000243056	ENSG00000243056.2	8637	EIF4EBP3
ENSG00000071073	ENSG00000071073.13	11320	MGAT4A
ENSG00000198887	ENSG00000198887.9	23137	SMC5
ENSG00000131495	ENSG00000131495.9	4695	NDUFA2
ENSG00000121621	ENSG00000121621.7	81930	KIF18A
ENSG00000257115	ENSG00000257115.2	440153	OR11H12
ENSG00000196832	ENSG00000196832.5	390439	OR11G2
ENSG00000100836	ENSG00000100836.11	8106	PABPN1
ENSG00000159461	ENSG00000159461.15	267	AMFR
ENSG00000256453	ENSG00000256453.2	373863	DND1
ENSG00000128463	ENSG00000128463.13	51234	EMC4
ENSG00000168487	ENSG00000168487.20	649	BMP1
ENSG00000112855	ENSG00000112855.17	23438	HARS2
ENSG00000168556	ENSG00000168556.7	3622	ING2
ENSG00000113916	ENSG00000113916.18	604	BCL6
ENSG00000204568	ENSG00000204568.12	28973	MRPS18B
ENSG00000168843	ENSG00000168843.14	56884	FSTL5
ENSG00000149256	ENSG00000149256.16	26011	TENM4
ENSG00000105655	ENSG00000105655.19	51477	ISYNA1
ENSG00000276240	ENSG00000276240.3	26687	OR4E1
ENSG00000100445	ENSG00000100445.18	56948	SDR39U1
ENSG00000170485	ENSG00000170485.17	4862	NPAS2
ENSG00000137343	ENSG00000137343.18	79969	ATAT1
ENSG00000186881	ENSG00000186881.3	138805	OR13F1
ENSG00000162399	ENSG00000162399.9	7809	BSND
ENSG00000184507	ENSG00000184507.16	256646	NUTM1
ENSG00000148136	ENSG00000148136.5	138804	OR13C4
ENSG00000186943	ENSG00000186943.1	138802	OR13C8
ENSG00000277556	ENSG00000277556.1	138799	OR13C5
ENSG00000087263	ENSG00000087263.17	55239	OGFOD1
ENSG00000276119	ENSG00000276119.1	392376	OR13C2
ENSG00000136839	ENSG00000136839.1	286362	OR13C9
ENSG00000116157	ENSG00000116157.6	2882	GPX7
ENSG00000136783	ENSG00000136783.10	25934	NIPSNAP3A
ENSG00000165028	ENSG00000165028.12	55335	NIPSNAP3B
ENSG00000143036	ENSG00000143036.17	126969	SLC44A3
ENSG00000154127	ENSG00000154127.10	84959	UBASH3B
ENSG00000165029	ENSG00000165029.17	19	ABCA1
ENSG00000129657	ENSG00000129657.16	6397	SEC14L1
ENSG00000163872	ENSG00000163872.16	55689	YEATS2
ENSG00000140526	ENSG00000140526.18	11057	ABHD2
ENSG00000071205	ENSG00000071205.12	79658	ARHGAP10
ENSG00000165553	ENSG00000165553.5	58157	NGB
ENSG00000258453	ENSG00000258453.3	79334	OR11H2
ENSG00000010361	ENSG00000010361.14	80199	FUZ
ENSG00000139915	ENSG00000139915.21	161357	MDGA2
ENSG00000101003	ENSG00000101003.12	9837	GINS1
ENSG00000065427	ENSG00000065427.15	3735	KARS1
ENSG00000204300	ENSG00000204300.7	338661	TMEM225
ENSG00000134910	ENSG00000134910.14	3703	STT3A
ENSG00000115641	ENSG00000115641.19	2274	FHL2
ENSG00000125798	ENSG00000125798.15	3170	FOXA2
ENSG00000169397	ENSG00000169397.4	6037	RNASE3
ENSG00000122068	ENSG00000122068.13	84248	FYTTD1
ENSG00000132664	ENSG00000132664.13	10621	POLR3F
ENSG00000140522	ENSG00000140522.12	6017	RLBP1
ENSG00000104960	ENSG00000104960.15	53635	PTOV1
ENSG00000089050	ENSG00000089050.16	10741	RBBP9
ENSG00000163904	ENSG00000163904.13	59343	SENP2
ENSG00000261609	ENSG00000261609.8	8139	GAN
ENSG00000140199	ENSG00000140199.13	9990	SLC12A6
ENSG00000174473	ENSG00000174473.16	442117	GALNTL6
ENSG00000101310	ENSG00000101310.17	10483	SEC23B
ENSG00000204564	ENSG00000204564.12	221545	C6orf136
ENSG00000146007	ENSG00000146007.11	153527	ZMAT2
ENSG00000007384	ENSG00000007384.15	64285	RHBDF1
ENSG00000282419	ENSG00000282419.3	100132015	TEX13D
ENSG00000065243	ENSG00000065243.20	5586	PKN2
ENSG00000147257	ENSG00000147257.16	2719	GPC3
ENSG00000164303	ENSG00000164303.11	133121	ENPP6
ENSG00000204970	ENSG00000204970.10	56147	PCDHA1
ENSG00000182552	ENSG00000182552.15	201965	RWDD4
ENSG00000109929	ENSG00000109929.10	6309	SC5D
ENSG00000204560	ENSG00000204560.10	8449	DHX16
ENSG00000103148	ENSG00000103148.17	8131	NPRL3
ENSG00000204969	ENSG00000204969.7	56146	PCDHA2
ENSG00000255408	ENSG00000255408.4	56145	PCDHA3
ENSG00000204967	ENSG00000204967.12	56144	PCDHA4
ENSG00000136918	ENSG00000136918.8	401551	WDR38
ENSG00000161267	ENSG00000161267.12	622	BDH1
ENSG00000088179	ENSG00000088179.9	5775	PTPN4
ENSG00000204965	ENSG00000204965.9	56143	PCDHA5
ENSG00000164168	ENSG00000164168.8	55751	TMEM184C
ENSG00000166118	ENSG00000166118.8	219938	SPATA19
ENSG00000188523	ENSG00000188523.9	389799	CFAP77
ENSG00000081842	ENSG00000081842.18	56142	PCDHA6
ENSG00000188394	ENSG00000188394.8	2844	GPR21
ENSG00000260230	ENSG00000260230.5	23732	FRRS1L
ENSG00000176438	ENSG00000176438.13	161176	SYNE3
ENSG00000149571	ENSG00000149571.12	84623	KIRREL3
ENSG00000164136	ENSG00000164136.17	3600	IL15
ENSG00000148358	ENSG00000148358.20	57720	GPR107
ENSG00000117528	ENSG00000117528.14	5825	ABCD3
ENSG00000204574	ENSG00000204574.14	23	ABCF1
ENSG00000126895	ENSG00000126895.16	554	AVPR2
ENSG00000204963	ENSG00000204963.6	56141	PCDHA7
ENSG00000039650	ENSG00000039650.12	11284	PNKP
ENSG00000204962	ENSG00000204962.6	56140	PCDHA8
ENSG00000204961	ENSG00000204961.7	9752	PCDHA9
ENSG00000130032	ENSG00000130032.17	79057	PRRG3
ENSG00000250120	ENSG00000250120.8	56139	PCDHA10
ENSG00000168490	ENSG00000168490.14	9796	PHYHIP
ENSG00000183862	ENSG00000183862.6	1260	CNGA2
ENSG00000180336	ENSG00000180336.18	284071	MEIOC
ENSG00000144028	ENSG00000144028.15	23020	SNRNP200
ENSG00000185960	ENSG00000185960.15	6473	SHOX
ENSG00000130656	ENSG00000130656.6	3050	HBZ
ENSG00000206177	ENSG00000206177.7	3042	HBM
ENSG00000180329	ENSG00000180329.14	124808	CCDC43
ENSG00000127252	ENSG00000127252.7	57110	PLAAT1
ENSG00000119608	ENSG00000119608.15	283571	PROX2
ENSG00000102003	ENSG00000102003.12	6855	SYP
ENSG00000249158	ENSG00000249158.7	56138	PCDHA11
ENSG00000188536	ENSG00000188536.13	3040	HBA2
ENSG00000168495	ENSG00000168495.13	661	POLR3D
ENSG00000253548	ENSG00000253548.1	152138	PYDC2
ENSG00000197555	ENSG00000197555.10	26037	SIPA1L1
ENSG00000149547	ENSG00000149547.15	9538	EI24
ENSG00000206172	ENSG00000206172.8	3039	HBA1
ENSG00000161692	ENSG00000161692.18	80174	DBF4B
ENSG00000271723	ENSG00000271723.5		MROH7-TTC4
ENSG00000086506	ENSG00000086506.3	3049	HBQ1
ENSG00000101846	ENSG00000101846.9	412	STS
ENSG00000182810	ENSG00000182810.7	55794	DDX28
ENSG00000251664	ENSG00000251664.5	56137	PCDHA12
ENSG00000164129	ENSG00000164129.12	4889	NPY5R
ENSG00000072736	ENSG00000072736.19	4775	NFATC3
ENSG00000006757	ENSG00000006757.12	8228	PNPLA4
ENSG00000164123	ENSG00000164123.7	152940	C4orf45
ENSG00000172339	ENSG00000172339.10	199857	ALG14
ENSG00000096872	ENSG00000096872.17	80173	IFT74
ENSG00000204116	ENSG00000204116.12	53344	CHIC1
ENSG00000036549	ENSG00000036549.13	26009	ZZZ3
ENSG00000073670	ENSG00000073670.14	4185	ADAM11
ENSG00000239389	ENSG00000239389.8	56136	PCDHA13
ENSG00000082269	ENSG00000082269.17	57579	FAM135A
ENSG00000163961	ENSG00000163961.4	165918	RNF168
ENSG00000038295	ENSG00000038295.8	7092	TLL1
ENSG00000232388	ENSG00000232388.5	388789	SMIM26
ENSG00000236446	ENSG00000236446.4	643311	CT47B1
ENSG00000230707	ENSG00000230707.3	389895	
ENSG00000179304	ENSG00000179304.18	29057	FAM156B
ENSG00000179304	ENSG00000179304.18	727866	FAM156B
ENSG00000273331	ENSG00000273331.1		TM4SF19-DYNLT2B
ENSG00000197181	ENSG00000197181.12	55124	PIWIL2
ENSG00000125826	ENSG00000125826.22	10616	RBCK1
ENSG00000163958	ENSG00000163958.14	131540	ZDHHC19
ENSG00000243232	ENSG00000243232.6	56134	PCDHAC2
ENSG00000165868	ENSG00000165868.16	259217	HSPA12A
ENSG00000189186	ENSG00000189186.11	347442	DCAF8L2
ENSG00000124334	ENSG00000124334.18	3581	IL9R
ENSG00000058799	ENSG00000058799.15	54432	YIPF1
ENSG00000145016	ENSG00000145016.16	9711	RUBCN
ENSG00000171815	ENSG00000171815.6	29930	PCDHB1
ENSG00000164438	ENSG00000164438.6	30012	TLX3
ENSG00000182963	ENSG00000182963.11	10052	GJC1
ENSG00000156427	ENSG00000156427.8	8817	FGF18
ENSG00000197172	ENSG00000197172.11	4105	MAGEA6
ENSG00000175893	ENSG00000175893.12	340481	ZDHHC21
ENSG00000131097	ENSG00000131097.7	51751	HIGD1B
ENSG00000203985	ENSG00000203985.11	388633	LDLRAD1
ENSG00000165175	ENSG00000165175.17	58526	MID1IP1
ENSG00000168269	ENSG00000168269.10	2299	FOXI1
ENSG00000187243	ENSG00000187243.17	81557	MAGED4B
ENSG00000174038	ENSG00000174038.13	138724	C9orf131
ENSG00000234511	ENSG00000234511.10	133874	C5orf58
ENSG00000108883	ENSG00000108883.13	9343	EFTUD2
ENSG00000013503	ENSG00000013503.10	55703	POLR3B
ENSG00000177791	ENSG00000177791.12	58529	MYOZ1
ENSG00000163900	ENSG00000163900.11	90407	TMEM41A
ENSG00000136718	ENSG00000136718.10	92856	IMP4
ENSG00000164114	ENSG00000164114.19	79884	MAP9
ENSG00000145936	ENSG00000145936.9	3779	KCNMB1
ENSG00000165283	ENSG00000165283.16	30968	STOML2
ENSG00000283761	ENSG00000283761.1		
ENSG00000126804	ENSG00000126804.14	22890	ZBTB1
ENSG00000026036	ENSG00000026036.23		RTEL1-TNFRSF6B
ENSG00000166317	ENSG00000166317.12	79933	SYNPO2L
ENSG00000180611	ENSG00000180611.7	151963	MB21D2
ENSG00000189433	ENSG00000189433.7	127534	GJB4
ENSG00000043462	ENSG00000043462.13	3937	LCP2
ENSG00000179178	ENSG00000179178.11	128218	TMEM125
ENSG00000100505	ENSG00000100505.14	114088	TRIM9
ENSG00000104973	ENSG00000104973.19	81857	MED25
ENSG00000176986	ENSG00000176986.16	9632	SEC24C
ENSG00000142700	ENSG00000142700.12	63950	DMRTA2
ENSG00000090530	ENSG00000090530.10	55214	P3H2
ENSG00000258366	ENSG00000258366.12	51750	RTEL1
ENSG00000127124	ENSG00000127124.16	59269	HIVEP3
ENSG00000100644	ENSG00000100644.17	3091	HIF1A
ENSG00000164919	ENSG00000164919.11	1345	COX6C
ENSG00000162604	ENSG00000162604.12	83941	TM2D1
ENSG00000241476	ENSG00000241476.9	6757	SSX2
ENSG00000197798	ENSG00000197798.9	79607	FAM118B
ENSG00000183137	ENSG00000183137.15	285753	CEP57L1
ENSG00000005238	ENSG00000005238.20	80256	FAM214B
ENSG00000109576	ENSG00000109576.14	51166	AADAT
ENSG00000176623	ENSG00000176623.12	51115	RMDN1
ENSG00000168702	ENSG00000168702.18	53353	LRP1B
ENSG00000185798	ENSG00000185798.8	348793	WDR53
ENSG00000182583	ENSG00000182583.13	26609	VCX
ENSG00000170445	ENSG00000170445.16	3035	HARS1
ENSG00000116171	ENSG00000116171.19	6342	SCP2
ENSG00000183283	ENSG00000183283.16	9802	DAZAP2
ENSG00000283765	ENSG00000283765.1		
ENSG00000101812	ENSG00000101812.15	286436	H2BW2
ENSG00000272741	ENSG00000272741.1		
ENSG00000260802	ENSG00000260802.2	401613	SERTM2
ENSG00000196968	ENSG00000196968.11	170384	FUT11
ENSG00000130988	ENSG00000130988.13	9104	RGN
ENSG00000188001	ENSG00000188001.10	285386	TPRG1
ENSG00000172586	ENSG00000172586.8	118487	CHCHD1
ENSG00000214655	ENSG00000214655.11	23053	ZSWIM8
ENSG00000167131	ENSG00000167131.17	388389	CCDC103
ENSG00000188909	ENSG00000188909.5	390259	BSX
ENSG00000155875	ENSG00000155875.15	158297	SAXO1
ENSG00000175183	ENSG00000175183.10	1466	CSRP2
ENSG00000182872	ENSG00000182872.16	8241	RBM10
ENSG00000162989	ENSG00000162989.5	3760	KCNJ3
ENSG00000155876	ENSG00000155876.6	10670	RRAGA
ENSG00000178031	ENSG00000178031.18	92949	ADAMTSL1
ENSG00000154143	ENSG00000154143.3	116337	PANX3
ENSG00000186185	ENSG00000186185.14	146909	KIF18B
ENSG00000178078	ENSG00000178078.12	55620	STAP2
ENSG00000144120	ENSG00000144120.13	80775	TMEM177
ENSG00000163960	ENSG00000163960.12	26043	UBXN7
ENSG00000149295	ENSG00000149295.14	1813	DRD2
ENSG00000144278	ENSG00000144278.15	114805	GALNT13
ENSG00000260596	ENSG00000260596.5	100288687	DUX4
ENSG00000260596	ENSG00000260596.5	124905408	DUX4
ENSG00000260596	ENSG00000260596.5	124905409	DUX4
ENSG00000260596	ENSG00000260596.5	124905410	DUX4
ENSG00000260596	ENSG00000260596.5	124905411	DUX4
ENSG00000260596	ENSG00000260596.5	124906452	DUX4
ENSG00000260596	ENSG00000260596.5	124906453	DUX4
ENSG00000260596	ENSG00000260596.5	124906454	DUX4
ENSG00000260596	ENSG00000260596.5	124906456	DUX4
ENSG00000260596	ENSG00000260596.5	124906457	DUX4
ENSG00000260596	ENSG00000260596.5	124906458	DUX4
ENSG00000260596	ENSG00000260596.5	124906459	DUX4
ENSG00000260596	ENSG00000260596.5	124906460	DUX4
ENSG00000260596	ENSG00000260596.5	124906461	DUX4
ENSG00000260596	ENSG00000260596.5	124906462	DUX4
ENSG00000260596	ENSG00000260596.5	124906463	DUX4
ENSG00000260596	ENSG00000260596.5	124906464	DUX4
ENSG00000260596	ENSG00000260596.5	124906465	DUX4
ENSG00000260596	ENSG00000260596.5	124906466	DUX4
ENSG00000023608	ENSG00000023608.5	6617	SNAPC1
ENSG00000123360	ENSG00000123360.12	5153	PDE1B
ENSG00000168594	ENSG00000168594.15	11086	ADAM29
ENSG00000085719	ENSG00000085719.13	8895	CPNE3
ENSG00000288699	ENSG00000288699.1		
ENSG00000122735	ENSG00000122735.16	27019	DNAI1
ENSG00000131094	ENSG00000131094.4	10882	C1QL1
ENSG00000181092	ENSG00000181092.10	9370	ADIPOQ
ENSG00000168913	ENSG00000168913.7	375704	ENHO
ENSG00000173762	ENSG00000173762.8	924	CD7
ENSG00000122756	ENSG00000122756.15	1271	CNTFR
ENSG00000100918	ENSG00000100918.14	9985	REC8
ENSG00000127249	ENSG00000127249.15	84239	ATP13A4
ENSG00000204673	ENSG00000204673.11	84335	AKT1S1
ENSG00000137936	ENSG00000137936.18	8412	BCAR3
ENSG00000185129	ENSG00000185129.8	5813	PURA
ENSG00000141574	ENSG00000141574.8	6398	SECTM1
ENSG00000109674	ENSG00000109674.4	55247	NEIL3
ENSG00000164967	ENSG00000164967.10	138716	RPP25L
ENSG00000130985	ENSG00000130985.17	7317	UBA1
ENSG00000137100	ENSG00000137100.16	11258	DCTN3
ENSG00000182700	ENSG00000182700.5	492311	IGIP
ENSG00000171561	ENSG00000171561.4	341152	OR2AT4
ENSG00000120306	ENSG00000120306.11	84418	CYSTM1
ENSG00000164122	ENSG00000164122.9	140458	ASB5
ENSG00000110172	ENSG00000110172.12	26973	CHORDC1
ENSG00000272916	ENSG00000272916.5		
ENSG00000166507	ENSG00000166507.19	8509	NDST2
ENSG00000159905	ENSG00000159905.15	7638	ZNF221
ENSG00000174989	ENSG00000174989.13	26259	FBXW8
ENSG00000113068	ENSG00000113068.10	5201	PFDN1
ENSG00000213930	ENSG00000213930.12	2592	GALT
ENSG00000130733	ENSG00000130733.11	78992	YIPF2
ENSG00000128708	ENSG00000128708.13	8520	HAT1
ENSG00000124786	ENSG00000124786.12	51000	SLC35B3
ENSG00000150628	ENSG00000150628.7	132851	SPATA4
ENSG00000100884	ENSG00000100884.10	9362	CPNE6
ENSG00000182459	ENSG00000182459.5	400629	TEX19
ENSG00000177354	ENSG00000177354.12	118461	C10orf71
ENSG00000181396	ENSG00000181396.13	79701	OGFOD3
