"Orthogroup","V1","Entrez"
"OG0006804","XP_003642878","427013"
"OG0006805","XP_004940351","428621"
"OG0006806","XP_040553479","421745"
"OG0006807","NP_001072960","769904"
"OG0006808","XP_419775","421743"
"OG0006809","XP_419774","421742"
"OG0006810","NP_001026246","421741"
"OG0006811","XP_426177","428620"
"OG0006812","XP_015139975","770364"
"OG0006813","XP_419766","421733"
"OG0006814","NP_990741","396378"
"OG0006815","XP_015147570","415512"
"OG0006816","XP_004940325","421727"
"OG0006817","NP_989917","395278"
"OG0006818","NP_001161236","421724"
"OG0006819","XP_015139954","769402"
"OG0006820","XP_426173","428616"
"OG0006821","XP_040553434","426209"
"OG0006822","NP_989546","374049"
"OG0006823","XP_015139928","421718"
"OG0006824","NP_001012896","421717"
"OG0006825","NP_989699","378793"
"OG0006826","XP_015139919","421716"
"OG0006827","NP_001305954","421715"
"OG0006828","XP_015139929","425313"
"OG0006829","XP_419749","421712"
"OG0006830","XP_419743","421706"
"OG0006831","XP_419742","421705"
"OG0006832","NP_001264578","770162"
"OG0006833","XP_004940281","427076"
"OG0006834","XP_040553390","421703"
"OG0006836","NP_001376415","426927"
"OG0006837","XP_004940275","426929"
"OG0006838","NP_989605","374135"
"OG0006839","XP_001233000","415376"
"OG0006840","XP_015139591","421698"
"OG0006841","XP_040552718","395716"
"OG0006842","NP_990086","395517"
"OG0006843","XP_015139493","395133"
"OG0006844","NP_990682","396297"
"OG0006845","XP_419732","421695"
"OG0006846","XP_004935776","421693"
"OG0006847","XP_419620","421582"
"OG0006849","NP_001006405","421586"
"OG0006850","XP_015139800","421588"
"OG0006851","XP_004943811","100859030"
"OG0006852","NP_989542","374042"
"OG0006853","NP_001385005","421626"
"OG0006854","XP_004935663","421627"
"OG0006855","NP_001026696","428607"
"OG0006856","XP_015139759","421629"
"OG0006857","XP_419670","421631"
"OG0006858","XP_004935669","421632"
"OG0006860","XP_004935680","421634"
"OG0006861","NP_001026241","421635"
"OG0006862","NP_990514","396099"
"OG0006863","XP_004935693","421641"
"OG0006864","XP_015139743","421642"
"OG0006866","XP_015139739","421644"
"OG0006867","XP_015139728","421647"
"OG0006868","XP_004935700","769340"
"OG0006870","XP_004935702","428608"
"OG0006871","XP_015139559","421648"
"OG0006872","XP_426166","428609"
"OG0006873","XP_015139716","421650"
"OG0006874","XP_004935712","421653"
"OG0006875","XP_040554382","421654"
"OG0006876","XP_003640964","421656"
"OG0006877","XP_015139703","421657"
"OG0006878","XP_015134483","415384"
"OG0006879","XP_040554400","421660"
"OG0006880","XP_015139696","100858462"
"OG0006881","XP_419623","421585"
"OG0006882","NP_001096671","421804"
"OG0006883","XP_426188","428630"
"OG0006884","NP_001280146","415385"
"OG0006885","XP_015140154","421797"
"OG0006886","NP_001006411","421792"
"OG0006887","XP_040554233","107053098"
"OG0006888","XP_040553675","396129"
"OG0006889","NP_001265084","421788"
"OG0006890","NP_990028","395434"
"OG0006891","XP_040553093","421785"
"OG0006892","XP_419802","421774"
"OG0006893","NP_001026248","421773"
"OG0006894","NP_990501","396082"
"OG0006895","XP_040554304","421770"
"OG0006897","XP_003641084","771077"
"OG0006898","XP_004940364","421758"
"OG0006899","NP_001308665","421753"
"OG0006901","XP_015140065","428622"
"OG0006903","XP_419779","421747"
"OG0006904","XP_419778","421746"
"OG0006905","XP_040553476","421739"
"OG0006906","XP_003641082","100857953"
"OG0006907","XP_015140075","421737"
"OG0006909","NP_990588","396192"
"OG0006910","XP_419767","421734"
"OG0006911","XP_001233614","770279"
"OG0006912","XP_004940317","421725"
"OG0006913","NP_990639","396246"
"OG0006914","XP_001235757","776223"
"OG0006915","NP_001264847","421719"
"OG0006916","XP_001232866","769579"
"OG0006917","XP_004943820","415393"
"OG0006918","NP_001292038","769021"
"OG0006920","XP_015139613","421709"
"OG0006921","XP_040553881","100857189"
"OG0006922","XP_004940277","426926"
"OG0006923","XP_003641087","426928"
"OG0006924","NP_989955","395333"
"OG0006925","NP_989512","374001"
"OG0006926","NP_001264842","421699"
"OG0006927","NP_001264640","421697"
"OG0006928","XP_419733","421696"
"OG0006929","XP_001234091","421694"
"OG0006931","NP_001264227","420033"
"OG0006932","NP_990301","395817"
"OG0006933","XP_040554088","428595"
"OG0006934","NP_001034376","421587"
"OG0006935","XP_015139799","421589"
"OG0006936","NP_001186315","395778"
"OG0006937","NP_001376412","421628"
"OG0006938","XP_004935674","421633"
"OG0006941","XP_025009768","415401"
"OG0006942","NP_990697","396323"
"OG0006943","XP_419682","421643"
"OG0006944","XP_419691","421652"
"OG0006945","XP_025004647","421658"
"OG0006946","XP_040554395","421659"
"OG0006947","XP_025009785","771386"
"OG0006948","NP_001383206","395116"
"OG0006949","XP_015154634","419805"
"OG0006950","NP_001026578","426937"
"OG0006951","NP_990612","396218"
"OG0006952","NP_989592","374113"
"OG0006953","XP_015154249","770905"
"OG0006954","XP_015154220","101748977"
"OG0006955","XP_024999697","421166"
"OG0006956","XP_025009786","427495"
"OG0006957","XP_015154633","100859595"
"OG0006958","NP_001376388","100499189"
"OG0006959","XP_024999595","107050775"
"OG0006960","XP_040562845","426295"
"OG0006961","XP_024999593","112530327"
"OG0006962","XP_004934871","421178"
"OG0006964","XP_015154203","421174"
"OG0006965","XP_003642780","421173"
"OG0006966","NP_001026200","421168"
"OG0006967","XP_040562829","425342"
"OG0006968","XP_015154357","421165"
"OG0006969","XP_004949047","426855"
"OG0006971","NP_989527","374020"
"OG0006972","NP_001026571","426856"
"OG0006974","XP_004949059","426852"
"OG0006975","NP_001230653","100677794"
"OG0006976","NP_001026570","426849"
"OG0006977","XP_015153134","419585"
"OG0006978","XP_040507936","419597"
"OG0006979","XP_040507584","396493"
"OG0006980","XP_425776","428217"
"OG0006981","XP_004944052","415589"
"OG0006982","XP_015153228","419599"
"OG0006983","XP_417748","419601"
"OG0006984","XP_040507920","769918"
"OG0006986","NP_001025711","395373"
"OG0006987","XP_417701","419552"
"OG0006988","XP_416329","418096"
"OG0006989","XP_004937894","418097"
"OG0006990","NP_989441","373899"
"OG0006992","XP_040514462","418101"
"OG0006993","XP_015143070","100857885"
"OG0006994","NP_001073571","418104"
"OG0006995","XP_040552979","418140"
"OG0006996","XP_004937950","418138"
"OG0006997","XP_015142733","107049013"
"OG0006998","XP_025011847","418131"
"OG0006999","XP_040562686","430755"
"OG0007000","XP_040552928","418126"
"OG0007001","NP_001263291","418125"
"OG0007002","XP_040506440","418124"
"OG0007003","XP_416327","418094"
"OG0007004","XP_001234899","418095"
"OG0007005","XP_015140974","418098"
"OG0007007","NP_001264583","770307"
"OG0007008","XP_416333","418100"
"OG0007009","XP_004937904","374138"
"OG0007011","XP_004937912","418105"
"OG0007012","XP_015142512","418143"
"OG0007014","XP_416367","418136"
"OG0007015","XP_004937940","427919"
"OG0007016","XP_015141150","418132"
"OG0007017","XP_416361","418129"
"OG0007018","NP_001289062","418128"
"OG0007019","XP_040506411","418123"
"OG0007021","XP_025011797","427917"
"OG0007022","XP_004937932","418121"
"OG0007023","XP_015147671","415584"
"OG0007024","XP_015157282","107056801"
"OG0007025","XP_004944018","431480"
"OG0007026","XP_413950","415582"
"OG0007027","NP_001077389","424805"
"OG0007028","XP_422620","424804"
"OG0007029","XP_040561966","429128"
"OG0007031","XP_040561977","771342"
"OG0007032","XP_003641881","100858113"
"OG0007033","NP_001305395","424306"
"OG0007034","NP_001383572","424304"
"OG0007035","NP_001008476","424303"
"OG0007036","XP_040559741","424302"
"OG0007037","NP_001264802","424298"
"OG0007038","NP_001305361","771456"
"OG0007039","NP_989948","395324"
"OG0007040","NP_001006528","424296"
"OG0007041","XP_025008103","424292"
"OG0007042","XP_003641641","424291"
"OG0007043","XP_004943046","424289"
"OG0007044","XP_040560245","424288"
"OG0007045","XP_015145409","424286"
"OG0007046","NP_990192","395667"
"OG0007047","XP_004943033","424281"
"OG0007048","XP_004943030","424280"
"OG0007049","NP_001292394","424276"
"OG0007050","XP_040559588","424275"
"OG0007051","NP_001264801","424274"
"OG0007052","NP_989907","395263"
"OG0007053","NP_001012627","427517"
"OG0007054","XP_015145442","424262"
"OG0007055","XP_004943011","424260"
"OG0007056","XP_015145451","424259"
"OG0007057","XP_004943008","424258"
"OG0007058","NP_989814","395142"
"OG0007059","NP_001309290","396445"
"OG0007060","NP_001006526","424250"
"OG0007061","XP_004942984","424248"
"OG0007063","XP_040560165","424245"
"OG0007064","NP_001305957","424244"
"OG0007065","XP_015145308","424243"
"OG0007066","XP_422091","424242"
"OG0007067","XP_003641666","424237"
"OG0007068","XP_040560252","424235"
"OG0007070","XP_015145526","424232"
"OG0007071","NP_989820","395149"
"OG0007072","XP_004943059","101750235"
"OG0007073","XP_040560196","424297"
"OG0007074","NP_001305336","770109"
"OG0007075","NP_001006527","424295"
"OG0007076","NP_001376306","424294"
"OG0007077","XP_422138","424293"
"OG0007078","XP_024999723","395921"
"OG0007079","XP_003641675","424290"
"OG0007080","XP_040560194","424287"
"OG0007081","XP_040560176","424283"
"OG0007083","XP_422125","424278"
"OG0007084","XP_015147685","426208"
"OG0007085","XP_015145313","424277"
"OG0007086","NP_990067","395488"
"OG0007087","XP_001234272","770956"
"OG0007088","XP_004943023","424272"
"OG0007089","XP_015145438","424269"
"OG0007090","XP_422114","424267"
"OG0007091","XP_422111","424264"
"OG0007092","XP_413944","415576"
"OG0007093","XP_025008469","424261"
"OG0007094","XP_015145449","424257"
"OG0007095","XP_003641633","100859223"
"OG0007096","NP_001026431","424256"
"OG0007097","XP_422100","424252"
"OG0007098","XP_422097","424249"
"OG0007099","XP_004942977","424241"
"OG0007100","NP_990404","395955"
"OG0007101","XP_422088","424239"
"OG0007102","NP_001012789","415573"
"OG0007104","NP_990537","396126"
"OG0007105","XP_024997162","112529981"
"OG0007106","XP_040505125","770984"
"OG0007107","NP_001020525","417275"
"OG0007108","NP_001292588","417268"
"OG0007109","NP_001264608","417264"
"OG0007110","XP_003641879","415572"
"OG0007111","NP_989774","395088"
"OG0007112","XP_004945846","417257"
"OG0007113","NP_001012818","417256"
"OG0007114","XP_004945847","427773"
"OG0007115","NP_001006202","417254"
"OG0007116","NP_001264614","425778"
"OG0007117","NP_001025726","415571"
"OG0007118","XP_415522","417245"
"OG0007119","XP_015135179","101748429"
"OG0007120","NP_001025864","417241"
"OG0007121","XP_415553","417280"
"OG0007122","XP_003641878","415570"
"OG0007123","XP_004945818","101749800"
"OG0007125","XP_015134787","395110"
"OG0007126","NP_001278335","101747936"
"OG0007126","NP_001278335","417273"
"OG0007127","XP_415546","417272"
"OG0007128","XP_415544","417270"
"OG0007129","XP_004945833","417267"
"OG0007130","XP_015135138","417265"
"OG0007131","XP_015135151","417262"
"OG0007132","XP_015147686","415569"
"OG0007133","NP_001264795","417261"
"OG0007134","XP_015135145","417260"
"OG0007136","XP_415533","417258"
"OG0007137","NP_001026646","427772"
"OG0007138","XP_015134747","374169"
"OG0007139","XP_025011858","101747382"
"OG0007140","XP_015135170","771307"
"OG0007141","XP_427028","429472"
"OG0007142","XP_004945853","417248"
"OG0007143","NP_001019749","417247"
"OG0007144","NP_989740","378930"
"OG0007145","XP_040504897","396440"
"OG0007146","XP_003642322","417242"
"OG0007147","XP_015147590","415567"
"OG0007149","NP_001074332","418646"
"OG0007150","XP_040510611","419035"
"OG0007151","XP_004937548","419036"
"OG0007152","NP_001269164","419037"
"OG0007153","XP_424238","426601"
"OG0007155","NP_001265034","426368"
"OG0007156","NP_001008444","419106"
"OG0007157","NP_001026012","419107"
"OG0007158","NP_001265025","419108"
"OG0007159","NP_001124213","419110"
"OG0007160","XP_040510308","425485"
"OG0007161","XP_040510275","776459"
"OG0007162","XP_416473","418248"
"OG0007163","NP_001292401","415565"
"OG0007164","XP_040557674","430764"
"OG0007165","NP_001383360","418802"
"OG0007166","NP_001383020","374079"
"OG0007167","XP_003640379","425522"
"OG0007168","XP_040510523","426366"
"OG0007170","XP_040511556","427468"
"OG0007172","NP_001161481","427466"
"OG0007173","NP_001258876","100857368"
"OG0007174","XP_040512396","427462"
"OG0007175","NP_001025724","415559"
"OG0007176","NP_001026623","427461"
"OG0007177","XP_040511538","427460"
"OG0007178","XP_015135735","396157"
"OG0007179","NP_001026783","431669"
"OG0007180","XP_040512364","427452"
"OG0007181","XP_003643075","427451"
"OG0007182","NP_001264558","427515"
"OG0007183","NP_001264960","431670"
"OG0007184","NP_001258865","427463"
"OG0007185","XP_015135864","427459"
"OG0007186","XP_001231514","427457"
"OG0007187","XP_040512372","427453"
"OG0007188","NP_001383607","395904"
"OG0007189","NP_001008454","420192"
"OG0007190","NP_001269277","415557"
"OG0007192","NP_990512","396095"
"OG0007194","XP_003640856","428366"
"OG0007195","XP_040551719","769604"
"OG0007196","XP_025003781","428365"
"OG0007197","NP_001258457","415553"
"OG0007199","XP_004948582","419951"
"OG0007200","NP_001072972","771554"
"OG0007201","XP_040509184","419954"
"OG0007202","XP_024999737","419955"
"OG0007203","NP_001292120","419957"
"OG0007204","NP_989579","374096"
"OG0007205","XP_004948594","419958"
"OG0007207","NP_001384418","426737"
"OG0007208","XP_015154854","427072"
"OG0007209","XP_024999979","100859792"
"OG0007211","XP_418113","419991"
"OG0007212","XP_015154931","771865"
"OG0007213","NP_001020526","425096"
"OG0007214","NP_990242","395737"
"OG0007215","NP_001007480","415551"
"OG0007216","XP_003642826","419952"
"OG0007217","NP_001161204","419953"
"OG0007218","NP_001026097","419959"
"OG0007219","XP_015154812","419960"
"OG0007220","XP_015154856","419961"
"OG0007221","XP_024999987","100858314"
"OG0007222","NP_001277483","396532"
"OG0007224","XP_015128783","100859356"
"OG0007226","NP_990135","395590"
"OG0007227","NP_001026512","425530"
"OG0007228","NP_989845","395185"
"OG0007229","XP_004943956","415545"
"OG0007230","NP_001139605","425805"
"OG0007231","NP_001171206","419980"
"OG0007232","XP_003642836","419987"
"OG0007233","XP_040509227","419988"
"OG0007234","XP_424160","426521"
"OG0007235","NP_001007829","415539"
"OG0007237","NP_001103232","428099"
"OG0007238","XP_003641874","415537"
"OG0007239","XP_416460","418236"
"OG0007240","XP_416459","418235"
"OG0007241","NP_001264959","418234"
"OG0007242","XP_015146666","418233"
"OG0007245","XP_413904","415535"
"OG0007246","NP_001006281","419039"
"OG0007247","XP_015146583","100857276"
"OG0007248","XP_015146686","418232"
"OG0007249","XP_015147740","415534"
"OG0007250","XP_025005933","428729"
"OG0007251","XP_420399","422431"
"OG0007252","NP_989984","395368"
"OG0007253","XP_004940989","422435"
"OG0007254","XP_040555464","422428"
"OG0007256","NP_001006438","422423"
"OG0007257","XP_015140777","422420"
"OG0007258","NP_001026706","428727"
"OG0007259","XP_040555476","422433"
"OG0007261","XP_015140854","422426"
"OG0007262","XP_040555119","770326"
"OG0007263","XP_420392","422424"
"OG0007264","XP_015140799","107053202"
"OG0007265","XP_001233405","770087"
"OG0007266","XP_015140804","769997"
"OG0007267","XP_025009668","427511"
"OG0007267","XP_025009668","415531"
"OG0007269","NP_989816","395145"
"OG0007270","XP_015133136","431595"
"OG0007271","XP_040512023","427205"
"OG0007272","NP_001025723","415527"
"OG0007273","NP_001006565","426153"
"OG0007274","NP_001269200","768886"
"OG0007275","NP_001376520","427220"
"OG0007276","XP_429153","431599"
"OG0007277","XP_040512189","427217"
"OG0007278","XP_003641871","769198"
"OG0007279","XP_003643008","100857707"
"OG0007280","XP_040512009","427208"
"OG0007281","XP_003643009","427207"
"OG0007282","NP_001006579","427206"
"OG0007283","XP_424791","427204"
"OG0007284","XP_040511582","427201"
"OG0007285","NP_001012624","426152"
"OG0007286","XP_424803","427216"
"OG0007287","XP_424802","427215"
"OG0007288","NP_001026607","427347"
"OG0007289","XP_040512199","427348"
"OG0007291","XP_015135562","396154"
"OG0007292","XP_015147746","415515"
"OG0007293","XP_015135446","100858895"
"OG0007294","NP_001264935","417428"
"OG0007295","NP_001264923","417431"
"OG0007296","XP_015135442","417433"
"OG0007297","XP_415686","417434"
"OG0007298","XP_004943927","427510"
"OG0007299","NP_001006210","417423"
"OG0007300","NP_001025877","417425"
"OG0007301","NP_001269107","101749632"
"OG0007302","NP_989822","395152"
"OG0007303","XP_414187","415824"
"OG0007304","NP_001025748","415826"
"OG0007305","NP_990140","395599"
"OG0007306","XP_040563180","415823"
"OG0007307","XP_025010047","415821"
"OG0007308","NP_001025747","415820"
"OG0007309","XP_040563175","415818"
"OG0007311","NP_001159797","768420"
"OG0007312","NP_001025746","415815"
"OG0007313","XP_040563170","100859316"
"OG0007314","NP_989885","395238"
"OG0007315","XP_025009810","100859846"
"OG0007316","XP_425129","395901"
"OG0007317","XP_040562950","414849"
"OG0007318","NP_001264068","415811"
"OG0007319","NP_990857","396537"
"OG0007320","XP_414168","415807"
"OG0007321","XP_004944316","415806"
"OG0007322","XP_025010053","415805"
"OG0007323","XP_040563100","425774"
"OG0007324","XP_040562404","415511"
"OG0007325","NP_001351831","395346"
"OG0007326","NP_001362358","426138"
"OG0007327","NP_001385223","693246"
"OG0007328","NP_001010842","428310"
"OG0007329","XP_015148020","770023"
"OG0007330","XP_040501902","768618"
"OG0007331","XP_015147798","415629"
"OG0007332","XP_004944086","427526"
